Neighborhood,Overall Qual,Year Built,Garage Area,TotalFullBath,Exter Qual,Kitchen Qual,Gr Liv Area,Foundation,Total Bsmt SF,Total Bath,Overall,Exter,Surface_sup,Renovation,Surface_sup_ext,Bsmt,Saleprice_m2_quartier,1st Flr SF,Full Bath,SalePrice,Garage,Renovation,Saleprice_med_quartier,Saleprice_mean_quartier
Sawyer,5,1920,638.0,3,6,TA,2654,CBlock,671.0,3.0,9,10,1309.0,26,0,16.0,124.52,1567,3,158000,12.0,26,135000.0,136751
Sawyer,5,1918,576.0,2,6,Gd,1416,BrkTil,816.0,2.0,12,14,1392.0,15,112,14.0,124.52,1416,2,112000,12.0,15,135000.0,136751
Sawyer,7,1940,224.0,1,6,Gd,1302,BrkTil,680.0,1.5,15,12,904.0,24,126,14.0,124.52,798,1,165250,12.0,24,135000.0,136751
Sawyer,6,1954,494.0,1,6,Gd,1299,CBlock,967.0,1.0,11,12,1461.0,27,280,14.0,124.52,1299,1,150000,12.0,27,135000.0,136751
Sawyer,5,1958,303.0,2,6,TA,1176,CBlock,1158.0,2.0,11,12,1461.0,24,0,16.0,124.52,1176,1,137000,12.0,24,135000.0,136751
Sawyer,4,1945,460.0,1,4,TA,998,Slab,0.0,1.0,11,10,460.0,72,140,14.0,124.52,998,1,89500,10.0,72,135000.0,136751
Sawyer,5,1962,624.0,2,6,TA,988,CBlock,988.0,2.0,9,12,1612.0,60,0,14.0,124.52,988,1,129500,12.0,60,135000.0,136751
Sawyer,5,1963,504.0,3,6,TA,1728,CBlock,1728.0,3.0,10,12,2232.0,59,0,14.0,124.52,1728,2,125000,12.0,59,135000.0,136751
Sawyer,6,1977,528.0,2,6,TA,1654,CBlock,0.0,2.0,12,14,528.0,45,0,14.0,124.52,1286,2,119500,12.0,45,135000.0,136751
Sawyer,5,1962,576.0,1,6,TA,1211,CBlock,864.0,1.0,11,12,1440.0,20,0,14.0,124.52,1211,1,144000,12.0,20,135000.0,136751
Sawyer,6,1977,492.0,2,6,TA,1212,CBlock,506.0,2.0,13,12,998.0,27,0,22.0,124.52,1212,1,151000,12.0,27,135000.0,136751
Sawyer,5,1965,310.0,1,6,TA,984,CBlock,984.0,1.0,10,12,1294.0,57,0,14.0,124.52,984,1,126000,12.0,57,135000.0,136751
Sawyer,5,1968,294.0,1,6,TA,909,CBlock,882.0,1.0,11,12,1176.0,54,0,14.0,124.52,909,1,116000,12.0,54,135000.0,136751
Sawyer,5,1963,484.0,2,6,TA,925,PConc,925.0,2.0,11,12,1409.0,59,0,14.0,124.52,925,1,133500,12.0,59,135000.0,136751
Sawyer,5,1965,308.0,1,6,TA,1024,CBlock,1024.0,1.5,11,12,1332.0,57,0,14.0,124.52,1024,1,120875,12.0,57,135000.0,136751
Sawyer,5,1965,288.0,2,6,TA,935,CBlock,935.0,2.0,11,12,1223.0,57,0,14.0,124.52,935,1,137000,12.0,57,135000.0,136751
Sawyer,5,1964,0.0,1,6,TA,912,CBlock,912.0,1.0,11,12,912.0,58,0,14.0,124.52,912,1,124000,,58,135000.0,136751
Sawyer,5,1961,288.0,1,6,TA,1236,CBlock,912.0,1.0,12,12,1200.0,28,0,14.0,124.52,1236,1,135000,12.0,28,135000.0,136751
Sawyer,5,1967,288.0,1,6,TA,941,CBlock,912.0,1.0,11,12,1200.0,55,0,16.0,124.52,941,1,129200,12.0,55,135000.0,136751
Sawyer,5,1951,288.0,2,6,TA,1422,CBlock,806.0,2.0,10,10,1094.0,71,0,14.0,124.52,1081,1,137500,12.0,71,135000.0,136751
Sawyer,6,1964,576.0,2,6,TA,1921,CBlock,1921.0,2.0,11,12,2497.0,58,0,14.0,124.52,1921,2,150000,12.0,58,135000.0,136751
Sawyer,5,1950,394.0,1,6,TA,1640,Slab,0.0,1.0,10,12,394.0,72,225,14.0,124.52,1640,1,131000,12.0,72,135000.0,136751
Sawyer,4,1963,459.0,1,6,TA,1382,CBlock,1051.0,1.5,9,12,1510.0,43,0,14.0,124.52,1382,1,148000,12.0,43,135000.0,136751
Sawyer,4,1967,516.0,2,6,TA,1296,Slab,0.0,2.0,9,12,516.0,55,0,14.0,124.52,1296,2,90000,12.0,55,135000.0,136751
Sawyer,6,1963,264.0,1,6,TA,1068,CBlock,1059.0,1.5,14,12,1323.0,19,0,14.0,124.52,1068,1,154500,12.0,19,135000.0,136751
Sawyer,5,1967,528.0,1,6,TA,1064,CBlock,1064.0,1.5,11,12,1592.0,55,0,18.0,124.52,1064,1,153600,12.0,55,135000.0,136751
Sawyer,5,1966,564.0,2,6,TA,1320,CBlock,1164.0,2.0,11,12,1728.0,56,240,18.0,124.52,1320,1,164500,12.0,56,135000.0,136751
Sawyer,6,1964,336.0,1,6,TA,934,CBlock,912.0,1.5,13,14,1248.0,58,0,18.0,124.52,934,1,132000,12.0,58,135000.0,136751
Sawyer,5,1966,286.0,2,6,TA,1059,CBlock,1059.0,2.0,11,12,1345.0,56,0,14.0,124.52,1059,1,142500,12.0,56,135000.0,136751
Sawyer,5,1968,336.0,1,6,TA,1159,CBlock,1051.0,1.5,10,12,1387.0,54,0,14.0,124.52,1159,1,158000,12.0,54,135000.0,136751
Sawyer,6,1978,440.0,1,6,TA,1400,CBlock,672.0,1.5,13,12,1112.0,44,0,14.0,124.52,672,1,149500,12.0,44,135000.0,136751
Sawyer,5,1967,512.0,2,6,TA,1458,CBlock,1176.0,2.5,10,12,1688.0,55,0,14.0,124.52,1458,1,165000,12.0,55,135000.0,136751
Sawyer,5,1968,440.0,2,6,TA,1721,CBlock,1461.0,2.5,11,12,1901.0,29,180,14.0,124.52,1721,2,180000,12.0,29,135000.0,136751
Sawyer,6,1978,616.0,2,6,TA,1040,CBlock,960.0,2.0,12,12,1576.0,44,180,22.0,124.52,1040,1,160500,12.0,44,135000.0,136751
Sawyer,5,1977,580.0,2,6,TA,1967,CBlock,1967.0,2.0,9,12,2547.0,45,0,16.0,124.52,1967,2,156500,12.0,45,135000.0,136751
Sawyer,5,1977,586.0,2,6,TA,1949,CBlock,1949.0,2.0,9,12,2535.0,45,0,14.0,124.52,1949,2,157000,12.0,45,135000.0,136751
Sawyer,5,1958,451.0,3,8,Gd,1920,CBlock,1052.0,3.0,10,16,1503.0,64,0,14.0,124.52,1252,2,172500,12.0,64,135000.0,136751
Sawyer,5,1957,484.0,3,6,TA,1803,CBlock,1134.0,3.0,9,12,1618.0,22,0,14.0,124.52,1803,2,155000,12.0,22,135000.0,136751
Sawyer,5,1955,454.0,2,6,TA,1779,CBlock,1763.0,2.5,9,12,2217.0,48,312,16.0,124.52,1779,1,170000,12.0,48,135000.0,136751
Sawyer,5,1924,322.0,1,6,Fa,872,BrkTil,872.0,1.0,10,12,1194.0,72,116,14.0,124.52,872,1,105000,8.0,72,135000.0,136751
Sawyer,4,1965,364.0,1,6,TA,960,CBlock,648.0,1.5,13,14,1012.0,21,0,20.0,124.52,960,0,145000,12.0,21,135000.0,136751
Sawyer,5,1956,576.0,2,6,TA,1437,CBlock,1188.0,2.5,11,12,1764.0,35,0,14.0,124.52,1437,1,168000,12.0,35,135000.0,136751
Sawyer,5,1971,576.0,2,6,TA,810,PConc,782.0,2.0,12,12,1358.0,50,0,20.0,124.52,810,1,130000,12.0,50,135000.0,136751
Sawyer,5,1974,440.0,2,6,TA,894,CBlock,864.0,2.0,10,12,1304.0,48,0,14.0,124.52,894,1,142500,12.0,48,135000.0,136751
Greens,8,1980,484.0,2,8,Gd,788,CBlock,728.0,2.0,13,14,1212.0,42,0,22.0,170.27,788,1,155000,12.0,42,198000.0,193531
Greens,8,1978,484.0,2,8,Gd,1226,CBlock,1226.0,2.0,14,14,1710.0,44,0,22.0,170.27,1226,1,206000,12.0,44,198000.0,193531
Greens,8,1981,484.0,2,8,Gd,1226,CBlock,1226.0,2.0,13,14,1710.0,41,0,22.0,170.27,1226,1,211500,12.0,41,198000.0,193531
Greens,8,1978,571.0,2,8,Gd,1295,CBlock,1057.0,2.0,14,14,1628.0,24,0,22.0,170.27,1295,1,213750,12.0,24,198000.0,193531
Greens,8,1980,484.0,2,8,TA,1235,CBlock,1235.0,2.0,13,14,1719.0,42,0,22.0,170.27,1235,1,214000,12.0,42,198000.0,193531
Greens,8,1980,484.0,2,8,Gd,1036,CBlock,1036.0,2.0,13,14,1520.0,42,0,22.0,170.27,1036,1,188000,12.0,42,198000.0,193531
Greens,8,1980,484.0,2,8,Gd,1226,CBlock,1226.0,2.0,13,14,1710.0,42,0,22.0,170.27,1226,1,190000,12.0,42,198000.0,193531
Greens,8,1978,484.0,2,8,Gd,1226,CBlock,1226.0,2.0,13,14,1710.0,44,0,22.0,170.27,1226,1,170000,12.0,44,198000.0,193531
BrkSide,5,1958,0.0,2,6,TA,858,CBlock,858.0,2.0,12,14,858.0,14,0,20.0,100.57,858,1,116500,,14,126750.0,124756
BrkSide,3,1940,0.0,1,6,Fa,1306,CBlock,728.0,1.0,5,8,728.0,56,0,14.0,100.57,1306,1,76500,,56,126750.0,124756
BrkSide,5,1950,363.0,1,6,TA,1612,CBlock,988.0,1.5,11,14,1351.0,25,0,14.0,100.57,1030,1,128500,12.0,25,126750.0,124756
BrkSide,7,1922,315.0,1,6,Gd,2068,BrkTil,1108.0,1.5,14,12,1423.0,17,60,16.0,100.57,1160,1,209500,12.0,17,126750.0,124756
BrkSide,4,1925,200.0,2,6,Gd,765,BrkTil,765.0,2.0,11,12,965.0,72,41,14.0,100.57,765,1,87000,10.0,72,126750.0,124756
BrkSide,6,1939,240.0,2,6,TA,1132,BrkTil,608.0,2.0,13,12,848.0,72,128,16.0,100.57,608,1,134000,12.0,72,126750.0,124756
BrkSide,6,1940,576.0,1,6,TA,1196,CBlock,572.0,2.0,12,14,1148.0,72,0,14.0,100.57,848,1,128000,12.0,72,126750.0,124756
BrkSide,5,1942,240.0,1,6,Gd,1453,CBlock,835.0,1.5,11,12,1075.0,72,183,14.0,100.57,955,1,132000,12.0,72,126750.0,124756
BrkSide,6,1948,312.0,1,6,TA,1416,CBlock,780.0,1.5,13,12,1092.0,72,48,14.0,100.57,780,1,139900,12.0,72,126750.0,124756
BrkSide,5,1936,624.0,1,6,TA,1040,CBlock,528.0,1.0,12,12,1152.0,42,32,12.0,100.57,548,1,123900,12.0,42,126750.0,124756
BrkSide,5,1930,480.0,2,6,TA,1536,BrkTil,928.0,2.0,10,12,1408.0,72,0,14.0,100.57,928,2,138400,12.0,72,126750.0,124756
BrkSide,4,1940,0.0,1,4,Fa,708,CBlock,420.0,1.0,11,10,420.0,72,0,14.0,100.57,708,1,82500,,72,126750.0,124756
BrkSide,5,1950,352.0,2,6,Gd,1203,CBlock,709.0,2.0,9,12,1061.0,72,248,14.0,100.57,979,1,110000,12.0,72,126750.0,124756
BrkSide,5,1923,528.0,3,6,Gd,1576,CBlock,1324.0,3.5,11,12,1852.0,18,0,20.0,100.57,1072,1,223500,12.0,18,126750.0,124756
BrkSide,6,1923,216.0,1,6,Gd,1432,BrkTil,1022.0,1.0,12,12,1238.0,72,0,14.0,100.57,1432,1,149000,10.0,72,126750.0,124756
BrkSide,7,1925,672.0,2,8,Ex,1548,BrkTil,952.0,2.5,14,16,1624.0,15,144,14.0,100.57,952,2,205000,12.0,15,126750.0,124756
BrkSide,5,1930,336.0,2,6,TA,1654,CBlock,297.0,2.0,12,12,633.0,40,0,14.0,100.57,1001,2,137000,12.0,40,126750.0,124756
BrkSide,6,1916,192.0,1,6,Fa,952,BrkTil,952.0,1.0,12,12,1144.0,72,40,14.0,100.57,952,1,121000,6.0,72,126750.0,124756
BrkSide,4,1936,240.0,1,6,TA,1324,BrkTil,672.0,1.0,10,12,912.0,72,0,14.0,100.57,757,1,128000,12.0,72,126750.0,124756
BrkSide,6,1937,624.0,1,8,TA,1176,BrkTil,698.0,1.0,15,14,1322.0,22,0,14.0,100.57,786,1,134900,12.0,22,126750.0,124756
BrkSide,5,1925,216.0,2,6,TA,1348,BrkTil,884.0,2.0,13,12,1100.0,25,208,14.0,100.57,884,1,117000,12.0,25,126750.0,124756
BrkSide,6,1939,280.0,1,6,TA,1412,CBlock,780.0,1.0,12,10,1060.0,72,0,14.0,100.57,825,1,132500,12.0,72,126750.0,124756
BrkSide,5,1924,320.0,1,6,TA,1142,BrkTil,468.0,1.0,10,12,788.0,72,98,14.0,100.57,822,1,93000,12.0,72,126750.0,124756
BrkSide,6,1926,180.0,1,8,TA,904,PConc,884.0,1.0,13,14,1064.0,18,105,14.0,100.57,904,1,119000,12.0,18,126750.0,124756
BrkSide,5,1924,440.0,1,6,Fa,1301,PConc,1145.0,1.0,10,12,1585.0,72,0,16.0,100.57,1301,1,100000,12.0,72,126750.0,124756
BrkSide,5,1936,576.0,1,6,TA,1539,BrkTil,927.0,1.5,11,10,1503.0,72,0,14.0,100.57,1067,1,141500,12.0,72,126750.0,124756
BrkSide,4,1935,240.0,1,6,Gd,1573,BrkTil,884.0,1.0,11,12,1124.0,27,174,14.0,100.57,989,1,133000,12.0,27,126750.0,124756
BrkSide,2,1936,0.0,1,4,Fa,800,BrkTil,264.0,1.0,5,8,264.0,72,0,12.0,100.57,800,1,60000,,72,126750.0,124756
BrkSide,5,1931,180.0,2,6,TA,875,BrkTil,715.0,2.0,12,12,895.0,29,0,14.0,100.57,875,1,105000,10.0,29,126750.0,124756
BrkSide,5,1925,264.0,1,6,TA,995,BrkTil,960.0,1.0,11,12,1224.0,23,51,14.0,100.57,995,1,115000,12.0,23,126750.0,124756
BrkSide,5,1938,250.0,2,6,TA,1582,BrkTil,952.0,2.0,11,12,1202.0,72,34,12.0,100.57,994,2,150000,10.0,72,126750.0,124756
BrkSide,5,1925,1184.0,2,6,TA,1072,BrkTil,1072.0,2.0,10,10,2256.0,72,105,14.0,100.57,1072,1,126500,10.0,72,126750.0,124756
BrkSide,6,1916,441.0,2,6,Gd,2134,BrkTil,844.0,2.0,12,12,1285.0,28,268,14.0,100.57,1445,2,214500,12.0,28,126750.0,124756
BrkSide,7,1910,532.0,1,6,Gd,2019,BrkTil,728.0,1.0,15,14,1260.0,29,0,16.0,100.57,1136,1,167500,12.0,29,126750.0,124756
BrkSide,3,1949,287.0,1,6,TA,720,CBlock,0.0,1.0,9,12,287.0,72,0,14.0,100.57,720,1,72500,10.0,72,126750.0,124756
BrkSide,3,1935,0.0,1,8,TA,729,CBlock,270.0,1.0,9,14,270.0,19,0,14.0,100.57,729,1,52000,,19,126750.0,124756
BrkSide,5,1939,205.0,2,6,TA,1077,BrkTil,991.0,2.0,11,12,1196.0,72,0,14.0,100.57,1077,1,118000,14.0,72,126750.0,124756
BrkSide,4,1937,231.0,1,6,TA,906,PConc,348.0,1.0,11,12,579.0,72,0,14.0,100.57,453,1,87000,10.0,72,126750.0,124756
BrkSide,5,1928,288.0,1,8,TA,1143,BrkTil,1008.0,1.0,12,16,1296.0,39,0,14.0,100.57,1143,1,138000,12.0,39,126750.0,124756
BrkSide,7,1945,252.0,1,6,Gd,1668,CBlock,672.0,1.5,14,12,924.0,72,0,12.0,100.57,1195,1,108000,12.0,72,126750.0,124756
BrkSide,5,1930,308.0,1,6,TA,935,BrkTil,742.0,1.0,11,12,1050.0,62,0,14.0,100.57,779,1,79500,12.0,62,126750.0,124756
BrkSide,5,1935,240.0,2,6,TA,1738,BrkTil,1024.0,2.0,10,12,1264.0,72,0,14.0,100.57,1144,2,153000,12.0,72,126750.0,124756
BrkSide,5,1924,0.0,2,6,Gd,784,BrkTil,784.0,2.0,11,12,784.0,72,116,14.0,100.57,784,1,109500,,72,126750.0,124756
BrkSide,5,1941,240.0,1,6,Gd,1210,CBlock,672.0,1.0,12,14,912.0,16,0,14.0,100.57,832,1,124000,12.0,16,126750.0,124756
BrkSide,6,1900,200.0,1,6,TA,1290,BrkTil,554.0,1.5,15,14,754.0,22,0,14.0,100.57,736,1,106900,10.0,22,126750.0,124756
BrkSide,6,1940,240.0,1,6,Gd,1672,CBlock,981.0,1.5,13,12,1221.0,33,0,14.0,100.57,1014,1,164900,12.0,33,126750.0,124756
BrkSide,5,1924,370.0,1,6,TA,949,BrkTil,949.0,1.0,12,10,1319.0,19,48,12.0,100.57,949,1,119000,12.0,19,126750.0,124756
BrkSide,6,1929,208.0,1,6,TA,1158,BrkTil,862.0,1.0,13,12,1070.0,72,112,14.0,100.57,950,1,120000,12.0,72,126750.0,124756
BrkSide,6,1937,672.0,2,6,TA,1497,BrkTil,825.0,2.0,13,14,1497.0,22,0,14.0,100.57,825,2,157000,12.0,22,126750.0,124756
BrkSide,6,1939,240.0,2,6,TA,1342,CBlock,739.0,2.0,11,12,979.0,72,0,14.0,100.57,874,2,105000,12.0,72,126750.0,124756
BrkSide,6,1926,160.0,1,6,TA,1013,BrkTil,992.0,1.0,13,12,1152.0,72,101,14.0,100.57,1013,1,113000,10.0,72,126750.0,124756
BrkSide,5,1920,355.0,2,6,TA,1216,BrkTil,565.0,2.0,12,14,920.0,25,180,14.0,100.57,565,1,115000,10.0,25,126750.0,124756
BrkSide,4,1946,280.0,2,6,TA,896,PConc,,2.0,11,12,1525.0,72,0,14.0,100.57,896,1,79000,12.0,72,126750.0,124756
BrkSide,4,1929,336.0,1,6,TA,1136,PConc,704.0,1.5,11,12,1040.0,72,80,14.0,100.57,624,1,123000,12.0,72,126750.0,124756
BrkSide,5,1945,164.0,1,6,TA,808,CBlock,0.0,1.0,11,14,164.0,27,0,14.0,100.57,808,1,81300,12.0,27,126750.0,124756
BrkSide,5,1930,360.0,2,6,TA,1573,PConc,1078.0,2.0,12,12,1438.0,30,0,14.0,100.57,1128,2,162900,12.0,30,126750.0,124756
BrkSide,7,1939,400.0,2,6,TA,2009,BrkTil,989.0,2.0,12,12,1389.0,72,0,16.0,100.57,1245,2,150000,12.0,72,126750.0,124756
BrkSide,6,1920,502.0,2,6,TA,1362,BrkTil,611.0,2.0,14,12,1113.0,23,84,12.0,100.57,751,2,128000,10.0,23,126750.0,124756
BrkSide,4,1927,240.0,1,6,Fa,520,BrkTil,520.0,1.0,10,12,760.0,72,87,14.0,100.57,520,1,68500,10.0,72,126750.0,124756
BrkSide,5,1948,240.0,2,6,TA,1285,CBlock,672.0,2.0,10,12,912.0,21,0,14.0,100.57,1072,1,127000,12.0,21,126750.0,124756
BrkSide,6,1923,370.0,1,6,Gd,1848,BrkTil,833.0,1.5,13,12,1203.0,22,220,14.0,100.57,1053,1,207000,12.0,22,126750.0,124756
BrkSide,7,1925,240.0,3,6,TA,1820,PConc,1026.0,3.0,13,14,1266.0,72,0,14.0,100.57,1133,2,184000,12.0,72,126750.0,124756
BrkSide,6,1915,672.0,2,6,Gd,1716,BrkTil,810.0,2.0,10,14,1482.0,18,0,14.0,100.57,1170,2,162500,12.0,18,126750.0,124756
BrkSide,5,1940,240.0,2,6,TA,1505,CBlock,883.0,2.0,10,12,1123.0,40,0,14.0,100.57,988,1,145000,12.0,40,126750.0,124756
BrkSide,6,1918,275.0,2,6,Fa,838,BrkTil,816.0,2.0,13,14,1091.0,22,112,18.0,100.57,838,1,130000,12.0,22,126750.0,124756
BrkSide,1,1946,0.0,1,4,Fa,334,Slab,0.0,1.0,4,8,0.0,72,0,14.0,100.57,334,1,39300,,72,126750.0,124756
BrkSide,3,1946,0.0,1,4,Gd,666,CBlock,666.0,1.5,6,8,666.0,72,0,10.0,100.57,666,1,64500,,72,126750.0,124756
BrkSide,3,1945,0.0,2,6,Fa,670,CBlock,370.0,2.0,8,12,370.0,72,0,14.0,100.57,442,1,64000,,72,126750.0,124756
BrkSide,5,1958,308.0,1,6,TA,808,CBlock,808.0,1.0,13,12,1116.0,22,0,14.0,100.57,808,1,112000,12.0,22,126750.0,124756
BrkSide,5,1925,308.0,2,6,TA,1060,PConc,756.0,2.0,12,14,1064.0,28,150,14.0,100.57,916,1,136500,10.0,28,126750.0,124756
BrkSide,5,1950,308.0,2,6,TA,1435,CBlock,910.0,2.0,11,12,1218.0,72,0,12.0,100.57,910,1,128250,12.0,72,126750.0,124756
BrkSide,5,1920,495.0,1,6,TA,1167,BrkTil,915.0,1.0,10,10,1410.0,72,342,14.0,100.57,1167,1,144000,12.0,72,126750.0,124756
BrkSide,6,1923,440.0,1,6,TA,1635,BrkTil,1065.0,1.5,13,12,1505.0,72,0,16.0,100.57,915,1,210000,12.0,72,126750.0,124756
BrkSide,5,1939,224.0,2,6,TA,1274,CBlock,728.0,2.0,12,14,952.0,24,192,14.0,100.57,728,2,135000,10.0,24,126750.0,124756
BrkSide,6,1939,217.0,1,6,TA,1232,CBlock,600.0,1.5,12,12,817.0,72,0,16.0,100.57,608,1,128000,12.0,72,126750.0,124756
BrkSide,6,1941,440.0,1,6,TA,1218,BrkTil,735.0,1.5,12,14,1175.0,72,0,16.0,100.57,869,1,131000,12.0,72,126750.0,124756
BrkSide,5,1939,240.0,1,8,TA,884,BrkTil,884.0,1.0,12,14,1124.0,72,136,14.0,100.57,884,1,113000,12.0,72,126750.0,124756
BrkSide,6,1938,528.0,2,6,TA,1409,BrkTil,861.0,2.5,11,12,1389.0,72,84,14.0,100.57,861,1,126000,12.0,72,126750.0,124756
BrkSide,5,1939,280.0,2,6,TA,1322,BrkTil,672.0,2.0,13,14,952.0,70,0,14.0,100.57,899,1,132000,12.0,70,126750.0,124756
BrkSide,5,1930,230.0,1,6,TA,1426,BrkTil,966.0,1.0,12,12,1196.0,30,96,14.0,100.57,1014,1,131750,10.0,30,126750.0,124756
BrkSide,5,1926,379.0,2,6,Gd,1281,BrkTil,756.0,2.0,11,12,1135.0,72,0,14.0,100.57,903,1,132500,12.0,72,126750.0,124756
BrkSide,5,1920,180.0,1,6,TA,1513,BrkTil,939.0,1.5,13,12,1119.0,18,150,16.0,100.57,939,1,137500,8.0,18,126750.0,124756
BrkSide,7,1929,576.0,1,6,TA,854,BrkTil,832.0,1.0,15,12,1408.0,21,0,14.0,100.57,854,1,132000,12.0,21,126750.0,124756
BrkSide,6,1931,560.0,1,6,TA,1367,BrkTil,884.0,1.0,12,12,1444.0,72,120,12.0,100.57,959,1,127500,12.0,72,126750.0,124756
BrkSide,6,1926,180.0,1,6,TA,986,BrkTil,960.0,1.0,11,12,1140.0,72,0,14.0,100.57,986,1,102000,12.0,72,126750.0,124756
BrkSide,6,1919,520.0,1,6,TA,1824,PConc,764.0,1.0,12,12,1284.0,72,126,14.0,100.57,1060,1,180500,12.0,72,126750.0,124756
BrkSide,6,1920,576.0,1,6,Gd,1376,PConc,768.0,1.0,13,14,1344.0,72,144,14.0,100.57,752,1,165000,12.0,72,126750.0,124756
BrkSide,5,1926,576.0,1,6,TA,1316,PConc,750.0,1.0,10,12,1326.0,72,0,12.0,100.57,960,1,90000,12.0,72,126750.0,124756
BrkSide,6,1915,384.0,1,6,TA,1396,BrkTil,698.0,1.0,13,12,1082.0,19,259,14.0,100.57,698,1,153575,12.0,19,126750.0,124756
BrkSide,4,1946,305.0,2,6,TA,1230,CBlock,747.0,2.5,11,12,1052.0,72,63,14.0,100.57,774,1,121600,12.0,72,126750.0,124756
BrkSide,4,1923,0.0,1,6,Fa,869,PConc,440.0,1.0,11,12,440.0,64,0,16.0,100.57,869,1,85500,,64,126750.0,124756
BrkSide,4,1926,528.0,1,6,TA,747,PConc,600.0,1.0,9,14,1128.0,69,32,14.0,100.57,747,1,79900,12.0,69,126750.0,124756
BrkSide,5,1908,576.0,1,6,TA,1252,PConc,504.0,1.0,13,12,1080.0,31,0,12.0,100.57,936,1,127000,12.0,31,126750.0,124756
BrkSide,4,1941,0.0,1,6,TA,788,CBlock,788.0,1.0,9,12,788.0,72,0,14.0,100.57,788,1,100000,,72,126750.0,124756
BrkSide,6,1939,312.0,1,6,Fa,1577,BrkTil,972.0,1.0,11,12,1284.0,72,0,14.0,100.57,972,1,140200,12.0,72,126750.0,124756
BrkSide,6,1924,240.0,1,6,TA,1827,BrkTil,848.0,1.0,13,12,1088.0,26,42,14.0,100.57,1017,1,202500,10.0,26,126750.0,124756
BrkSide,6,1947,420.0,2,6,TA,1664,CBlock,1004.0,2.0,13,14,1424.0,72,36,14.0,100.57,1004,2,159000,12.0,72,126750.0,124756
BrkSide,6,1934,528.0,1,6,TA,1176,PConc,816.0,1.0,12,12,1344.0,72,0,14.0,100.57,816,1,114500,12.0,72,126750.0,124756
BrkSide,5,1936,240.0,1,6,TA,1344,BrkTil,896.0,1.0,9,12,1136.0,72,0,16.0,100.57,896,1,115000,10.0,72,126750.0,124756
BrkSide,3,1930,258.0,2,8,TA,1162,CBlock,728.0,2.0,8,14,986.0,72,0,14.0,100.57,728,1,75000,6.0,72,126750.0,124756
BrkSide,5,1925,450.0,1,6,TA,1015,BrkTil,768.0,1.0,12,12,1218.0,72,232,14.0,100.57,1015,1,88000,12.0,72,126750.0,124756
BrkSide,4,1947,0.0,1,6,TA,912,Slab,0.0,1.0,9,12,0.0,72,0,14.0,100.57,672,1,80500,,72,126750.0,124756
BrkSide,5,1928,225.0,1,6,TA,1576,BrkTil,1042.0,1.0,11,12,1267.0,72,0,14.0,100.57,1042,1,149000,12.0,72,126750.0,124756
BrkSide,5,1930,180.0,1,6,Gd,1324,BrkTil,741.0,1.0,12,14,921.0,38,55,14.0,100.57,741,1,110000,10.0,38,126750.0,124756
BrkSide,5,1921,205.0,1,6,TA,616,CBlock,616.0,1.0,12,12,821.0,72,129,14.0,100.57,616,1,89000,12.0,72,126750.0,124756
BrkSide,5,1922,280.0,1,6,TA,1048,BrkTil,993.0,1.0,11,12,1273.0,72,116,12.0,100.57,1048,1,113000,12.0,72,126750.0,124756
BrkSide,5,1925,210.0,1,6,TA,816,BrkTil,816.0,1.0,10,12,1026.0,72,112,14.0,100.57,816,1,109000,8.0,72,126750.0,124756
BrkSide,4,1970,576.0,2,6,TA,960,CBlock,960.0,2.0,9,12,1536.0,52,0,18.0,100.57,960,1,129000,12.0,52,126750.0,124756
OldTown,6,1980,576.0,2,6,TA,1056,CBlock,1056.0,2.0,11,12,1632.0,42,0,14.0,92.53,1056,0,144000,12.0,42,119900.0,123992
OldTown,4,1900,240.0,2,6,TA,1844,PConc,709.0,2.0,9,12,949.0,68,0,14.0,92.53,1157,1,80400,12.0,68,119900.0,123992
OldTown,4,1910,0.0,1,6,TA,1140,BrkTil,576.0,1.0,11,12,576.0,18,0,12.0,92.53,792,1,96500,,18,119900.0,123992
OldTown,5,1920,0.0,2,6,TA,936,PConc,936.0,2.0,12,12,936.0,72,135,14.0,92.53,936,1,109500,,72,119900.0,123992
OldTown,5,1927,360.0,1,6,TA,1028,CBlock,1008.0,1.0,11,12,1368.0,72,130,14.0,92.53,1028,1,115000,12.0,72,119900.0,123992
OldTown,5,1957,551.0,2,6,Gd,1347,CBlock,1347.0,2.5,12,12,1898.0,65,0,16.0,92.53,1347,1,143000,12.0,65,119900.0,123992
OldTown,3,1915,379.0,2,8,TA,1605,CBlock,840.0,2.0,9,16,1219.0,72,202,12.0,92.53,840,2,107400,12.0,72,119900.0,123992
OldTown,4,1945,220.0,1,6,TA,747,CBlock,747.0,1.0,10,14,967.0,72,0,14.0,92.53,747,1,80000,12.0,72,119900.0,123992
OldTown,5,1940,240.0,2,6,Gd,804,CBlock,788.0,2.0,12,14,1028.0,30,154,14.0,92.53,804,1,119000,12.0,30,119900.0,123992
OldTown,5,1929,484.0,2,6,TA,1316,BrkTil,926.0,2.0,12,12,1410.0,21,0,14.0,92.53,926,1,130000,12.0,21,119900.0,123992
OldTown,6,1938,240.0,1,6,Fa,1251,PConc,827.0,1.0,13,12,1067.0,22,0,16.0,92.53,827,1,119000,10.0,22,119900.0,123992
OldTown,5,1948,240.0,1,6,Gd,1633,BrkTil,1027.0,1.0,12,14,1267.0,13,126,14.0,92.53,1027,1,129000,12.0,13,119900.0,123992
